SC_CODE,SC_GROUP,SC_TYPE,ISIN_CODE,TRADING_DATE
538562,B ,Q,INE439E01022,20-Feb-19
538564,X ,Q,INE718P01017,20-Feb-19
538566,X ,Q,INE919P01029,20-Feb-19
538567,B ,Q,INE635Q01029,20-Feb-19
538575,XT,Q,INE717P01027,20-Feb-19
538607,X ,Q,INE457P01020,20-Feb-19
538634,X ,Q,INE406F01010,20-Feb-19
538635,B ,Q,INE734N01019,20-Feb-19
538653,X ,Q,INE649L01013,20-Feb-19
538666,A ,Q,INE221J01015,20-Feb-19
538706,B ,Q,INE010R01015,20-Feb-19
538713,B ,Q,INE011R01013,20-Feb-19
538715,B ,Q,INE260R01016,20-Feb-19
538730,B ,Q,INE111Q01013,20-Feb-19
538733,T ,Q,INE909P01012,20-Feb-19
538765,M ,Q,INE401Q01018,20-Feb-19
538772,B ,Q,INE480D01010,20-Feb-19
538778,X ,Q,INE149Q01013,20-Feb-19
538787,X ,Q,INE997C01015,20-Feb-19
538795,X ,Q,INE185C01017,20-Feb-19
538812,B ,Q,INE322R01014,20-Feb-19
538817,M ,Q,INE513R01018,20-Feb-19
538834,XT,Q,INE242Q01016,20-Feb-19
538835,A ,Q,INE306R01017,20-Feb-19
538836,B ,Q,INE950M01013,20-Feb-19
538837,X ,Q,INE237B01018,20-Feb-19
538858,XT,Q,INE845E01012,20-Feb-19
538860,XT,Q,INE655P01029,20-Feb-19
538861,T ,Q,INE812P01018,20-Feb-19
538874,XT,Q,INE370Q01015,20-Feb-19
538891,X ,Q,INE613C01018,20-Feb-19
538896,XT,Q,INE081G01019,20-Feb-19
538902,B ,Q,INE341R01014,20-Feb-19
538921,M ,Q,INE865P01016,20-Feb-19
538922,X ,Q,INE029B01019,20-Feb-19
538928,T ,Q,INE554R01012,20-Feb-19
538942,XT,Q,INE689O01013,20-Feb-19
538961,B ,Q,INE949P01018,20-Feb-19
538962,B ,Q,INE842C01021,20-Feb-19
538963,XT,Q,INE494K01024,20-Feb-19
538964,XT,Q,INE947G01011,20-Feb-19
538965,XT,Q,INE858L01010,20-Feb-19
538979,B ,Q,INE544R01013,20-Feb-19
538987,X ,Q,INE717E01013,20-Feb-19
538992,X ,Q,INE002E01010,20-Feb-19
539009,X ,Q,INE003Q01012,20-Feb-19
539015,T ,Q,INE849L01019,20-Feb-19
539017,B ,Q,INE526R01010,20-Feb-19
539018,X ,Q,INE213D01015,20-Feb-19
539031,B ,Q,INF200KA1572,20-Feb-19
539040,XT,Q,INE812Q01016,20-Feb-19
539042,T ,Q,INE976R01017,20-Feb-19
539043,B ,Q,INE831Q01016,20-Feb-19
539044,B ,Q,INE824Q01011,20-Feb-19
539045,B ,Q,INE859Q01017,20-Feb-19
539046,B ,Q,INE830Q01018,20-Feb-19
539056,B ,Q,INE172N01012,20-Feb-19
539083,A ,Q,INE066P01011,20-Feb-19
539097,M ,Q,INE904R01019,20-Feb-19
539098,M ,Q,INE541R01019,20-Feb-19
539113,X ,Q,INE291E01019,20-Feb-19
539118,B ,Q,INE366I01010,20-Feb-19
539122,X ,Q,INE104F01011,20-Feb-19
539126,B ,Q,INE776I01010,20-Feb-19
539131,XT,Q,INE767G01013,20-Feb-19
539132,X ,Q,INE761D01021,20-Feb-19
539141,B ,Q,INE527H01019,20-Feb-19
539142,B ,Q,INF754K01EK3,20-Feb-19
539148,X ,Q,INE788J01021,20-Feb-19
539149,X ,Q,INE682B01023,20-Feb-19
539150,B ,Q,INE195J01029,20-Feb-19
539151,X ,Q,INE784R01015,20-Feb-19
539169,T ,Q,INE105R01013,20-Feb-19
539176,XT,Q,INE230I01018,20-Feb-19
539177,XT,Q,INE206F01014,20-Feb-19
539195,X ,Q,INE035S01010,20-Feb-19
539196,X ,Q,INE829P01020,20-Feb-19
539198,XT,Q,INE960C01013,20-Feb-19
539201,X ,Q,INE170E01015,20-Feb-19
539207,A ,Q,INE122R01018,20-Feb-19
539219,X ,Q,INE150D01019,20-Feb-19
539220,T ,Q,INE540S01019,20-Feb-19
539223,B ,Q,INE563S01011,20-Feb-19
539225,B ,Q,INE023S01016,20-Feb-19
539226,T ,Q,INE027T01015,20-Feb-19
539227,T ,Q,INE876S01017,20-Feb-19
539228,B ,Q,INE480S01026,20-Feb-19
539229,M ,Q,INE196R01012,20-Feb-19
539235,X ,Q,INE545R01010,20-Feb-19
539251,B ,Q,INE875R01011,20-Feb-19
539252,B ,Q,INE979R01011,20-Feb-19
539254,A ,Q,INE931S01010,20-Feb-19
539255,X ,Q,INE541K01014,20-Feb-19
539265,M ,Q,INE990S01016,20-Feb-19
539268,A ,Q,INE398R01022,20-Feb-19
539276,B ,Q,INE587G01015,20-Feb-19
539287,B ,Q,INE749B01012,20-Feb-19
539289,B ,Q,INE898S01029,20-Feb-19
539290,B ,Q,INE143A01010,20-Feb-19
539301,B ,Q,INE034S01021,20-Feb-19
539302,B ,Q,INE211R01019,20-Feb-19
539309,B ,Q,INE230R01027,20-Feb-19
539310,B ,Q,INE365S01029,20-Feb-19
539312,B ,Q,INF789FB1X58,20-Feb-19
539331,B ,Q,INE918N01018,20-Feb-19
539332,A ,Q,INE278M01019,20-Feb-19
539333,B ,Q,INE455O01019,20-Feb-19
539334,B ,Q,INE712K01011,20-Feb-19
539336,A ,Q,INE844O01030,20-Feb-19
539346,B ,Q,INE764L01010,20-Feb-19
539351,B ,Q,INE302M01033,20-Feb-19
539353,X ,Q,INE724G01014,20-Feb-19
539354,X ,Q,INE914G01011,20-Feb-19
539359,X ,Q,INE583R01011,20-Feb-19
539363,T ,Q,INE094T01015,20-Feb-19
539392,Z ,Q,INE345S01013,20-Feb-19
539400,X ,Q,INE389C01015,20-Feb-19
539402,M ,Q,INE256S01012,20-Feb-19
539404,B ,Q,INE836B01017,20-Feb-19
539407,X ,Q,INE854S01022,20-Feb-19
539410,X ,Q,INE873S01022,20-Feb-19
539428,B ,Q,INE030T01019,20-Feb-19
539435,X ,Q,INE201C01012,20-Feb-19
539436,A ,Q,INE335K01011,20-Feb-19
539437,A ,Q,INE092T01019,20-Feb-19
539447,B ,Q,INE520H01022,20-Feb-19
539448,A ,Q,INE646L01027,20-Feb-19
539450,B ,Q,INE500L01026,20-Feb-19
539479,X ,Q,INE910R01016,20-Feb-19
539516,B ,Q,INF179KB1KP3,20-Feb-19
539517,B ,Q,INF179KB1KQ1,20-Feb-19
539518,XT,Q,INE551B01012,20-Feb-19
539519,X ,Q,INE280E01012,20-Feb-19
539520,X ,Q,INE195R01014,20-Feb-19
539523,A ,Q,INE540L01014,20-Feb-19
539524,A ,Q,INE600L01024,20-Feb-19
539525,XT,Q,INE365G01016,20-Feb-19
539542,B ,Q,INE150G01020,20-Feb-19
539545,X ,Q,INE217S01014,20-Feb-19
539546,XT,Q,INE679E01015,20-Feb-19
539551,B ,Q,INE410P01011,20-Feb-19
539594,X ,Q,INE094S01041,20-Feb-19
539597,A ,Q,INE455T01018,20-Feb-19
539599,X ,Q,INE079C01012,20-Feb-19
539620,XT,Q,INE534E01020,20-Feb-19
539636,B ,Q,INE484I01029,20-Feb-19
539658,B ,Q,INE985S01024,20-Feb-19
539660,XT,Q,INE052T01013,20-Feb-19
539669,XT,Q,INE684D01025,20-Feb-19
539678,B ,Q,INE306L01010,20-Feb-19
539686,B ,Q,INE127T01013,20-Feb-19
539692,XT,Q,INE064T01018,20-Feb-19
539697,XT,Q,INE966Q01010,20-Feb-19
539725,T ,Q,INE314T01025,20-Feb-19
539730,X ,Q,INE194R01017,20-Feb-19
539742,B ,Q,INE748T01016,20-Feb-19
539760,M ,Q,INE773T01014,20-Feb-19
539770,X ,Q,INE830S01014,20-Feb-19
539773,X ,Q,INE178T01024,20-Feb-19
539785,B ,Q,INE865T01018,20-Feb-19
539787,B ,Q,INE075I01017,20-Feb-19
539798,B ,Q,INE173U01015,20-Feb-19
539799,B ,Q,INE316L01019,20-Feb-19
539807,A ,Q,INE483S01020,20-Feb-19
539814,XT,Q,INE204S01012,20-Feb-19
539839,M ,Q,INE399S01010,20-Feb-19
539841,T ,Q,INE359U01010,20-Feb-19
539842,MT,Q,INE410U01011,20-Feb-19
539844,A ,Q,INE988K01017,20-Feb-19
539854,XT,Q,INE115S01010,20-Feb-19
539861,T ,Q,INE429F01012,20-Feb-19
539871,B ,Q,INE594H01019,20-Feb-19
539872,M ,Q,INE411U01019,20-Feb-19
539874,A ,Q,INE334L01012,20-Feb-19
539876,A ,Q,INE299U01018,20-Feb-19
539883,T ,Q,INE417C01014,20-Feb-19
539884,B ,Q,INE671T01010,20-Feb-19
539889,A ,Q,INE883N01014,20-Feb-19
539900,X ,Q,INE642P01019,20-Feb-19
539917,B ,Q,INE454M01024,20-Feb-19
539938,XT,Q,INE858Q01019,20-Feb-19
539939,B ,Q,INE571U01010,20-Feb-19
539940,B ,Q,INE154U01015,20-Feb-19
539956,X ,Q,INE524T01011,20-Feb-19
539957,A ,Q,INE002S01010,20-Feb-19
539962,XT,Q,INE064D01012,20-Feb-19
539963,M ,Q,INE819S01017,20-Feb-19
539978,A ,Q,INE615P01015,20-Feb-19
539979,B ,Q,INE731U01010,20-Feb-19
539980,B ,Q,INF109KB1XT3,20-Feb-19
539981,A ,Q,INE153U01017,20-Feb-19
539986,M ,Q,INE073V01015,20-Feb-19
539992,B ,Q,INE093R01011,20-Feb-19
540005,A ,Q,INE214T01019,20-Feb-19
540006,X ,Q,INE595R01015,20-Feb-19
540023,X ,Q,INE621I01026,20-Feb-19
540024,XT,Q,INE361S01010,20-Feb-19
540025,A ,Q,INE837H01020,20-Feb-19
540026,XT,Q,INE213U01019,20-Feb-19
540027,B ,Q,INE171P01019,20-Feb-19
540047,A ,Q,INE917M01012,20-Feb-19
540048,B ,Q,INE212I01016,20-Feb-19
540061,B ,Q,INE412U01017,20-Feb-19
540063,XT,Q,INE925Q01024,20-Feb-19
540064,A ,Q,INE752P01024,20-Feb-19
540065,A ,Q,INE976G01028,20-Feb-19
540071,XT,Q,INE494T01017,20-Feb-19
540073,B ,Q,INE153T01027,20-Feb-19
540081,B ,Q,INE860T01019,20-Feb-19
540082,M ,Q,INE367U01013,20-Feb-19
540083,B ,Q,INE871L01013,20-Feb-19
540084,M ,Q,INE592O01019,20-Feb-19
540108,X ,Q,INE864T01011,20-Feb-19
540115,A ,Q,INE010V01017,20-Feb-19
540124,B ,Q,INE934S01014,20-Feb-19
540133,A ,Q,INE726G01019,20-Feb-19
540134,X ,Q,INE818R01011,20-Feb-19
540136,B ,Q,INE495S01016,20-Feb-19
540143,X ,Q,INE184B01012,20-Feb-19
540144,M ,Q,INE746V01016,20-Feb-19
540145,M ,Q,INE565V01010,20-Feb-19
540146,M ,Q,INE427V01013,20-Feb-19
540153,A ,Q,INE913H01037,20-Feb-19
540173,A ,Q,INE572E01012,20-Feb-19
540175,X ,Q,INE964R01013,20-Feb-19
540180,A ,Q,INE200M01013,20-Feb-19
540190,XT,Q,INE789R01014,20-Feb-19
540192,X ,Q,INE341H01023,20-Feb-19
540198,X ,Q,INE186R01013,20-Feb-19
540203,B ,Q,INE916U01025,20-Feb-19
540205,M ,Q,INE679V01019,20-Feb-19
540210,B ,Q,INE759V01019,20-Feb-19
540212,B ,Q,INE586V01016,20-Feb-19
540222,A ,Q,INE947Q01010,20-Feb-19
540243,X ,Q,INE835U01019,20-Feb-19
540259,X ,Q,INE118R01016,20-Feb-19
540267,X ,Q,INE318U01016,20-Feb-19
540268,X ,Q,INE615R01011,20-Feb-19
540293,B ,Q,INE726V01018,20-Feb-19
540311,T ,Q,INE863T01013,20-Feb-19
540360,X ,Q,INE715Q01011,20-Feb-19
540361,XT,Q,INE575D01033,20-Feb-19
540366,B ,Q,INE919I01024,20-Feb-19
540376,A ,Q,INE192R01011,20-Feb-19
540386,XT,Q,INE989S01034,20-Feb-19
540393,M ,Q,INE017W01010,20-Feb-19
540396,M ,Q,INE784W01015,20-Feb-19
540401,M ,Q,INE544W01013,20-Feb-19
540403,B ,Q,INE201M01011,20-Feb-19
540404,M ,Q,INE442V01012,20-Feb-19
540405,M ,Q,INE711V01010,20-Feb-19
540425,A ,Q,INE274V01019,20-Feb-19
540497,B ,Q,INE807K01035,20-Feb-19
540526,IF,Q,INE183W23014,20-Feb-19
540530,A ,Q,INE031A01017,20-Feb-19
540544,B ,Q,INE488V01015,20-Feb-19
540552,B ,Q,INF846K01ZK2,20-Feb-19
540565,IF,Q,INE219X23014,20-Feb-19
540575,B ,Q,INE460H01021,20-Feb-19
540593,B ,Q,INF179KB1T82,20-Feb-19
540595,B ,Q,INE010J01012,20-Feb-19
540596,B ,Q,INE406M01024,20-Feb-19
540602,B ,Q,INE869I01013,20-Feb-19
540611,A ,Q,INE949L01017,20-Feb-19
540613,M ,Q,INE721X01015,20-Feb-19
540614,M ,Q,INE694X01014,20-Feb-19
540616,B ,Q,INE517U01013,20-Feb-19
540621,B ,Q,INE363W01018,20-Feb-19
540642,B ,Q,INE170V01019,20-Feb-19
540647,B ,Q,INE335W01016,20-Feb-19
540649,B ,Q,INE349W01017,20-Feb-19
540650,B ,Q,INE347W01011,20-Feb-19
540653,B ,Q,INE501W01021,20-Feb-19
540678,A ,Q,INE704P01017,20-Feb-19
540679,B ,Q,INE320X01016,20-Feb-19
540680,B ,Q,INE880L01014,20-Feb-19
540691,B ,Q,INE674K01013,20-Feb-19
540692,B ,Q,INE346W01013,20-Feb-19
540694,M ,Q,INE236W01016,20-Feb-19
540697,M ,Q,INE319X01018,20-Feb-19
540698,M ,Q,INE555X01017,20-Feb-19
540699,B ,Q,INE935N01012,20-Feb-19
540701,B ,Q,INE385W01011,20-Feb-19
540702,T ,Q,INE670X01014,20-Feb-19
540704,B ,Q,INE866R01028,20-Feb-19
540709,B ,Q,INE217K01011,20-Feb-19
540710,B ,Q,INE264T01014,20-Feb-19
540716,A ,Q,INE765G01017,20-Feb-19
540719,A ,Q,INE123W01016,20-Feb-19
540724,B ,Q,INE393P01035,20-Feb-19
540725,M ,Q,INE932X01018,20-Feb-19
540726,M ,Q,INE071Y01013,20-Feb-19
540728,XT,Q,INE327G01032,20-Feb-19
540729,M ,Q,INE695X01011,20-Feb-19
540735,M ,Q,INE864K01010,20-Feb-19
540743,A ,Q,INE850D01014,20-Feb-19
540744,XT,Q,INE170N01016,20-Feb-19
540749,B ,Q,INE348L01012,20-Feb-19
540750,A ,Q,INE022Q01020,20-Feb-19
540755,A ,Q,INE481Y01014,20-Feb-19
540756,M ,Q,INE282Y01016,20-Feb-19
540757,M ,Q,INE501Y01019,20-Feb-19
540762,B ,Q,INE974X01010,20-Feb-19
540767,A ,Q,INE298J01013,20-Feb-19
540768,B ,Q,INE766P01016,20-Feb-19
540769,A ,Q,INE470Y01017,20-Feb-19
540774,B ,Q,INE133Y01011,20-Feb-19
540775,B ,Q,INE834I01025,20-Feb-19
540776,B ,Q,INE618L01018,20-Feb-19
540777,A ,Q,INE795G01014,20-Feb-19
540786,M ,Q,INE669Y01014,20-Feb-19
540787,B ,Q,INF109KB15Y7,20-Feb-19
540789,T ,Q,INE016M01021,20-Feb-19
540793,B ,Q,INF179KB1W87,20-Feb-19
540795,M ,Q,INE600Y01019,20-Feb-19
540796,M ,Q,INE821Y01011,20-Feb-19
540797,B ,Q,INE597J01018,20-Feb-19
540798,B ,Q,INE935Q01015,20-Feb-19
540824,B ,Q,INE646X01014,20-Feb-19
540826,B ,Q,INF204KB1SQ3,20-Feb-19
540861,B ,Q,INF109KB16Z2,20-Feb-19
540879,B ,Q,INE713T01010,20-Feb-19
540900,B ,Q,INE619B01017,20-Feb-19
540901,B ,Q,INE546Y01022,20-Feb-19
540902,B ,Q,INE371P01015,20-Feb-19
540903,M ,Q,INE422M01013,20-Feb-19
540935,B ,Q,INE600K01018,20-Feb-19
540936,M ,Q,INE063Z01017,20-Feb-19
540945,M ,Q,INE180Z01019,20-Feb-19
540952,M ,Q,INE740X01015,20-Feb-19
540954,X ,Q,INE586E01020,20-Feb-19
540955,M ,Q,INE773Y01014,20-Feb-19
540956,M ,Q,INE341Z01017,20-Feb-19
540961,B ,Q,INE644Y01017,20-Feb-19
540975,B ,Q,INE914M01019,20-Feb-19
540980,XT,Q,INE868X01014,20-Feb-19
541005,X ,Q,INE398L01017,20-Feb-19
541019,B ,Q,INE926X01010,20-Feb-19
541096,XT,Q,INE365Y01019,20-Feb-19
541097,F ,Q,INF740KA1EU7,20-Feb-19
541143,B ,Q,INE171Z01018,20-Feb-19
541151,M ,Q,INE314Z01014,20-Feb-19
541153,B ,Q,INE545U01014,20-Feb-19
541154,B ,Q,INE066F01012,20-Feb-19
541161,B ,Q,INE278R01018,20-Feb-19
541163,B ,Q,INE278H01035,20-Feb-19
541167,M ,Q,INE616Z01012,20-Feb-19
541178,M ,Q,INE495Z01011,20-Feb-19
541179,B ,Q,INE763G01038,20-Feb-19
541195,B ,Q,INE099Z01011,20-Feb-19
541206,M ,Q,INE426Z01016,20-Feb-19
541233,B ,Q,INE970X01018,20-Feb-19
541256,F ,Q,INF109KC1BL5,20-Feb-19
541269,B ,Q,INE783X01023,20-Feb-19
541301,B ,Q,INE142Z01019,20-Feb-19
541304,M ,Q,INE250Z01010,20-Feb-19
541336,B ,Q,INE896L01010,20-Feb-19
541338,M ,Q,INE556Z01010,20-Feb-19
541347,T ,Q,INE295Z01015,20-Feb-19
541353,M ,Q,INE870Z01015,20-Feb-19
541400,X ,Q,INE518E01015,20-Feb-19
541401,M ,Q,INE997Z01016,20-Feb-19
541444,M ,Q,INE838Z01012,20-Feb-19
541445,M ,Q,INE799N01012,20-Feb-19
541450,B ,Q,INE364U01010,20-Feb-19
541503,XT,Q,INE250G01010,20-Feb-19
541540,B ,Q,INE624Z01016,20-Feb-19
541545,B ,Q,INE627Z01019,20-Feb-19
541546,B ,Q,INE287Z01012,20-Feb-19
541556,B ,Q,INE320J01015,20-Feb-19
541557,B ,Q,INE686Y01026,20-Feb-19
541578,B ,Q,INE665L01035,20-Feb-19
541601,M ,Q,INE685Z01017,20-Feb-19
541627,XT,Q,INE173V01013,20-Feb-19
541700,B ,Q,INE778U01029,20-Feb-19
541701,M ,Q,INE00SY01011,20-Feb-19
541703,M ,Q,INE00WY01013,20-Feb-19
541729,B ,Q,INE127D01025,20-Feb-19
541735,T ,Q,INE299W01014,20-Feb-19
541741,B ,Q,INE401Z01019,20-Feb-19
541744,B ,Q,INF277K013J7,20-Feb-19
541770,B ,Q,INE741K01010,20-Feb-19
541771,B ,Q,INE572Z01017,20-Feb-19
541778,MT,Q,INE00IY01012,20-Feb-19
541804,B ,Q,INF109KC1IU1,20-Feb-19
541890,B ,Q,INE797Z01010,20-Feb-19
541929,M ,Q,INE00QT01015,20-Feb-19
541945,M ,Q,INE01A501019,20-Feb-19
541946,F ,Q,INF109KC1KT9,20-Feb-19
541956,B ,Q,INE962Y01013,20-Feb-19
541972,B ,Q,INF200KA1VQ2,20-Feb-19
541974,M ,Q,INE00VM01010,20-Feb-19
541983,M ,Q,INE492Y01011,20-Feb-19
541988,B ,Q,INE216P01012,20-Feb-19
541999,XT,Q,INE993L01015,20-Feb-19
542011,B ,Q,INE382Z01011,20-Feb-19
542012,M ,Q,INE911Z01017,20-Feb-19
542019,M ,Q,INE01J501010,20-Feb-19
542034,M ,Q,INE00Q901014,20-Feb-19
542046,M ,Q,INE647Z01017,20-Feb-19
542057,M ,Q,INE00SW01015,20-Feb-19
542066,B ,Q,INE399L01023,20-Feb-19
542123,XT,Q,INE398C01016,20-Feb-19
542141,B ,Q,INE285K01026,20-Feb-19
542156,B ,Q,INF109KC1NO4,20-Feb-19
542206,X ,Q,INE139E01028,20-Feb-19
542216,B ,Q,INE00R701025,20-Feb-19
542231,B ,Q,INE00S901012,20-Feb-19
542247,B ,Q,INF846K01K84,20-Feb-19
542248,M ,Q,INE452W01019,20-Feb-19
542285,M ,Q,INE02EZ01014,20-Feb-19
542323,M ,Q,INE542W01017,20-Feb-19
542333,B ,Q,INE425Y01011,20-Feb-19
542337,B ,Q,INE020801028,20-Feb-19
542351,T ,Q,INE350Z01018,20-Feb-19
542367,B ,Q,INE01P501012,20-Feb-19
542383,MT,Q,INE01EG01016,20-Feb-19
542399,B ,Q,INE427F01016,20-Feb-19
555555,B ,Q,INF346A01034,20-Feb-19
570001,A ,Q,IN9155A01020,20-Feb-19
570004,B ,Q,IN9175A01010,20-Feb-19
580001,B ,I,INE028L21018,20-Feb-19
590003,B ,Q,INE036D01028,20-Feb-19
590005,B ,Q,INE484C01022,20-Feb-19
590006,B ,Q,INE098F01031,20-Feb-19
590013,B ,Q,INE445C01015,20-Feb-19
590018,B ,Q,INE598C01011,20-Feb-19
590021,B ,Q,INE838B01013,20-Feb-19
590022,T ,Q,INE962C01027,20-Feb-19
590024,B ,Q,INE188A01015,20-Feb-19
590025,B ,Q,INE424C01010,20-Feb-19
590030,B ,Q,INE147A01011,20-Feb-19
590031,B ,Q,INE244A01016,20-Feb-19
590041,B ,Q,INE641C01019,20-Feb-19
590043,B ,Q,INE939D01015,20-Feb-19
590051,B ,Q,INE667G01015,20-Feb-19
590057,T ,Q,INE217G01027,20-Feb-19
590062,B ,Q,INE715B01013,20-Feb-19
590065,B ,Q,INE547E01014,20-Feb-19
590066,B ,Q,INE805C01028,20-Feb-19
590068,T ,Q,INE731C01018,20-Feb-19
590070,T ,Q,INE874F01027,20-Feb-19
590071,B ,Q,INE660A01013,20-Feb-19
590072,B ,Q,INE073D01013,20-Feb-19
590073,B ,Q,INE715A01015,20-Feb-19
590075,B ,Q,INE112F01022,20-Feb-19
590078,B ,Q,INE683C01011,20-Feb-19
590086,B ,Q,INE725E01024,20-Feb-19
590095,E ,Q,INF732E01102,20-Feb-19
590096,F ,Q,INF732E01037,20-Feb-19
590097,E ,Q,INF373I01049,20-Feb-19
590098,E ,Q,INF200K01099,20-Feb-19
590099,E ,Q,INF082J01010,20-Feb-19
590101,E ,Q,INF789F01059,20-Feb-19
590103,B ,Q,INF732E01011,20-Feb-19
590104,B ,Q,INF732E01045,20-Feb-19
590106,B ,Q,INF732E01078,20-Feb-19
590107,B ,Q,INF373I01023,20-Feb-19
590108,B ,Q,INF732E01110,20-Feb-19
590126,XT,Q,INE361K01017,20-Feb-19
590134,B ,Q,INE414A01015,20-Feb-19
700087,F ,P,INE304A04012,20-Feb-19
715004,F ,P,INE871D04063,20-Feb-19
715027,F ,P,INE498L04092,20-Feb-19
717502,F ,P,INE019A04024,20-Feb-19
717503,F ,P,INE256A04022,20-Feb-19
800251,G ,B,IN0020150085,20-Feb-19
800254,G ,B,IN0020160027,20-Feb-19
800259,G ,B,IN0020160076,20-Feb-19
800265,G ,B,IN0020160126,20-Feb-19
800269,G ,B,IN0020170034,20-Feb-19
800274,G ,B,IN0020170083,20-Feb-19
890144,A ,Q,IN9081A01010,20-Feb-19
934784,F ,D,INE523E07459,20-Feb-19
935016,F ,D,INE477L08014,20-Feb-19
935090,F ,D,INE804I08619,20-Feb-19
935114,F ,D,INE414G08256,20-Feb-19
935130,F ,D,INE721A07HI8,20-Feb-19
935140,F ,D,INE721A07HN8,20-Feb-19
935240,F ,D,INE522D07834,20-Feb-19
935248,F ,D,INE549K08087,20-Feb-19
935313,F ,D,INE039A07769,20-Feb-19
935315,F ,D,INE039A07777,20-Feb-19
935321,F ,D,INE039A07801,20-Feb-19
935361,F ,D,INE804I07ZL1,20-Feb-19
935363,F ,D,INE804I07ZM9,20-Feb-19
935365,F ,D,INE804I07ZN7,20-Feb-19
935383,F ,D,INE733E07JP6,20-Feb-19
935463,F ,D,INE872A07TU9,20-Feb-19
935506,F ,D,INE134E07547,20-Feb-19
935510,F ,D,INE134E07562,20-Feb-19
935546,F ,D,INE020B07JT6,20-Feb-19
935572,F ,D,INE053F07827,20-Feb-19
935580,F ,D,INE906B07EH2,20-Feb-19
935582,F ,D,INE906B07EI0,20-Feb-19
935584,F ,D,INE906B07EJ8,20-Feb-19
935616,F ,D,INE202E07211,20-Feb-19
935618,F ,D,INE202E07229,20-Feb-19
935640,F ,D,INE031A07AN7,20-Feb-19
935642,F ,D,INE031A07AO5,20-Feb-19
935662,F ,D,INE906B07EN0,20-Feb-19
935666,F ,D,INE906B07EP5,20-Feb-19
935674,F ,D,INE031A07AT4,20-Feb-19
935682,F ,D,INE053F07900,20-Feb-19
935690,F ,D,INE261F07032,20-Feb-19
935752,F ,D,INE774D08MA6,20-Feb-19
935776,F ,D,INE403Q07482,20-Feb-19
935802,F ,D,INE202B07HP2,20-Feb-19
935806,F ,D,INE202B07HR8,20-Feb-19
935810,F ,D,INE202B07HT4,20-Feb-19
935832,F ,D,INE202B07IK1,20-Feb-19
935840,F ,D,INE202B07IO3,20-Feb-19
935898,F ,D,INE872A07UB7,20-Feb-19
935904,F ,D,INE217K07AC4,20-Feb-19
935908,F ,D,INE217K07AE0,20-Feb-19
935912,F ,D,INE217K07AG5,20-Feb-19
935924,F ,D,INE881J07EG2,20-Feb-19
935936,F ,D,INE881J07EL2,20-Feb-19
935954,F ,D,INE414G07BS9,20-Feb-19
935974,F ,D,INE403Q07581,20-Feb-19
935990,F ,D,INE872A07UG6,20-Feb-19
936010,F ,D,INE414G07CD9,20-Feb-19
936050,F ,D,INE881J08573,20-Feb-19
936062,F ,D,INE881J08631,20-Feb-19
936078,F ,D,INE403Q07755,20-Feb-19
936086,F ,D,INE403Q07797,20-Feb-19
936100,F ,D,INE872A07UL6,20-Feb-19
936114,F ,D,INE872A07US1,20-Feb-19
936130,F ,D,INE528S07110,20-Feb-19
936138,F ,D,INE414G07CK4,20-Feb-19
936144,F ,D,INE414G07CN8,20-Feb-19
936180,F ,D,INE881J07FG9,20-Feb-19
936186,F ,D,INE881J07FJ3,20-Feb-19
936198,F ,D,INE202B07IY2,20-Feb-19
936202,F ,D,INE202B07JF9,20-Feb-19
936214,F ,D,INE202B07JA0,20-Feb-19
936220,F ,D,INE651J07606,20-Feb-19
936224,F ,D,INE651J07622,20-Feb-19
936228,F ,D,INE721A07NT3,20-Feb-19
936232,F ,D,INE721A07NV9,20-Feb-19
936242,F ,D,INE804I073Y9,20-Feb-19
936244,F ,D,INE804I074Y7,20-Feb-19
936252,F ,D,INE804I078Y8,20-Feb-19
936254,F ,D,INE804I079Y6,20-Feb-19
936278,F ,D,INE244L07168,20-Feb-19
936286,F ,D,INE306N07KD6,20-Feb-19
936290,F ,D,INE306N07KF1,20-Feb-19
936300,F ,D,INE403Q07946,20-Feb-19
936314,F ,D,INE538L07494,20-Feb-19
936316,F ,D,INE538L07502,20-Feb-19
936318,F ,D,INE538L07510,20-Feb-19
936320,F ,D,INE538L07528,20-Feb-19
936326,F ,D,INE721A07OC7,20-Feb-19
936334,F ,D,INE721A07OG8,20-Feb-19
936336,F ,D,INE721A07OH6,20-Feb-19
936356,F ,D,INE522D07AG3,20-Feb-19
936358,F ,D,INE522D07AH1,20-Feb-19
936360,F ,D,INE522D07AI9,20-Feb-19
936362,F ,D,INE522D07AJ7,20-Feb-19
936364,F ,D,INE522D07AK5,20-Feb-19
936368,F ,D,INE522D07AM1,20-Feb-19
936374,F ,D,INE522D07AP4,20-Feb-19
936376,F ,D,INE651J07648,20-Feb-19
936382,F ,D,INE651J07671,20-Feb-19
936386,F ,D,INE651J07697,20-Feb-19
936388,F ,D,INE804I075Z1,20-Feb-19
936390,F ,D,INE804I076Z9,20-Feb-19
936404,F ,D,INE774D07SS7,20-Feb-19
936408,F ,D,INE774D07SU3,20-Feb-19
936412,F ,D,INE774D07SW9,20-Feb-19
936416,F ,D,INE774D08MP4,20-Feb-19
936474,F ,D,INE866I07CF1,20-Feb-19
952978,F ,D,INE804I07F58,20-Feb-19
956083,F ,D,INE160A08118,20-Feb-19
957208,F ,D,INE540P07251,20-Feb-19
